百色|1505059200|3431
百色|1505664000|3440
百色|1506268800|3374
安顺|1499616000|3442
安顺|1500220800|3457
安顺|1500825600|3441
安顺|1501430400|3450
安庆|1526227200|6176
安庆|1526832000|6110
安庆|1527436800|6284
安庆|1528041600|6371
安庆|1528646400|6384
安阳|1533484800|4392
安阳|1534089600|4445
安阳|1534694400|4573
安阳|1535299200|4449
安阳|1535904000|4329
安阳|1536508800|4302
百色|1506873600|3276
百色|1507478400|3372
百色|1508083200|3380
安顺|1502035200|3546
安顺|1502640000|3655
安顺|1503244800|3629
安顺|1503849600|3663
安顺|1504454400|3693
安顺|1505059200|3719
安庆|1529251200|6289
安庆|1529856000|6364
安庆|1530460800|6547
安庆|1531065600|6368
安庆|1531670400|6399
安庆|1532275200|6471
安庆|1532880000|6431
安庆|1533484800|6450
百色|1508688000|3373
百色|1509292800|3364
百色|1509897600|3385
安顺|1505664000|3726
安顺|1506268800|3840
安顺|1506873600|3730
安顺|1507478400|3838
安顺|1508083200|3788
安顺|1508688000|3898
安庆|1534089600|6383
安庆|1534694400|6445
安庆|1535299200|6568
安庆|1535904000|6760
安庆|1536508800|6959
百色|1510502400|3391
百色|1511107200|3430
百色|1511712000|3408
百色|1512316800|3448
百色|1512921600|3432
百色|1513526400|3339
百色|1514131200|3353
百色|1514736000|3354
安顺|1509292800|3861
安顺|1509897600|3973
安顺|1510502400|3993
安顺|1511107200|3987
安顺|1511712000|3960
安顺|1512316800|4022
百色|1515340800|3317
百色|1515945600|3417
